Player.x,Team.x,Season.x,pos,Age.x,GP.x,W.x,L.x,Min.x,Offrtg,Defrtg,Netrtg,Ast_Pct,Ast_TO,Ast_Ratio,OREB_Pct,DREB_Pct,REB_Pct,To_Ratio,EFG_Pct,TS_Pct,USG_Pct,Pace,PIE,Screen_Assists,Screen_Assists_Pts,Deflections,Off_loose_balls_recovered,Def_loose_balls_recovered,loose_balls_recovered,Off_loose_balls_recovered_pct,Def_loose_balls_recovered_pct,Charges_drawn,Contested_2p_shots,Contested_3p_shots,Contested_shots,Pts_of_TOV,Second_pts,FBPS,PITP,OPP_pts_off_TO,OPP_Second_pts,OPP_FBPS,OPP_PITP,BLK,BLKA,PF,PFD,mp,per,tspercent,x3par,ftr,orbpercent,drbpercent,trbpercent,astpercent,stlpercent,blkpercent,tovpercent,usgpercent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,Salary,All_Star,FGM_0_8,FGA_0_8,FG._0_8,FGM_8_16,FGA_8_16,FG._8_16,FGM_16_24,FGA_16_24,FG._16_24,FGM_24_plus,FGA_24_plus,FG._24_plus,FGM_backcourt,FGA_backcourt,FG._backcourt
Domantas Sabonis,OKC,2017,PF,21,81,46,35,20.1,104.2,102.5,1.7,7.3,0.99,12.1,2.7,14.6,8.6,12.3,45.2,46.9,15.6,98.25,4.9,1.1,2.4,0.9,0,0,0.6,0,0,0,5.3,1.9,7.2,0.9,0.5,0.5,2.7,6.6,5,4,19.2,0.4,0.4,2.5,0.9,1632,6.9,0.469,0.331,0.139,3.1,16.4,9.8,7.2,1.2,1.6,14,15.4,-1,1.8,0.8,0.022,-4.7,-0.1,-4.8,-1.2,2440200,0,1.3,2.8,46.4,0.1,0.5,25.6,0.3,0.7,47.3,0.6,2,32.1,0,0,0
Donatas Motiejunas,NOP,2017,PF,26,34,16,18,14.1,101.7,112.8,-11.1,9.6,1.03,14.4,5.2,16,10.4,14,45.3,47,16.8,102.38,5.3,2,4.4,1,0,0,0.3,0,0,0.24,4.5,1.9,6.3,0.6,0.7,0.7,2.5,5.1,4.3,4,13.6,0.3,0.2,1.6,1.4,479,9.1,0.47,0.341,0.355,5.7,16.6,11.1,9.7,1.8,1.9,16.3,17.6,-0.5,0.6,0.2,0.016,-4.2,1.1,-3.1,-0.1,607491,0,1,1.9,53,0.3,0.7,45.8,0,0,0,0.3,1.4,23.4,0,0,0
Dorian Finney-Smith,DAL,2017,PF,24,81,33,48,20.3,103.2,105.5,-2.3,6.1,1.49,14.1,3.4,10.9,7.1,9.5,45.6,48.6,11.5,93.71,4.9,0.2,0.5,1.1,0,0,0.4,0,0,0,3.6,2.3,5.9,0.9,0.6,0.7,1.5,5.8,5.1,5.5,16.3,0.3,0.3,1.5,0.7,1642,7.7,0.486,0.574,0.183,3.7,12.4,7.9,6,1.6,1.4,11.1,11.6,-0.1,1.5,1.4,0.041,-2.8,1.3,-1.4,0.2,543471,0,0.7,1.4,54.1,0,0.1,20,0.1,0.3,30.4,0.7,2.4,29.8,0,0.1,0
Doug McDermott,OKC,2017,SF,25,66,35,31,22.8,107.3,109.1,-1.8,6,1.53,9.3,1.3,10.5,5.8,6.1,52.4,55.4,16.2,96.64,7.7,0.2,0.4,0.5,0,0,0.3,0,0,0,2.9,2.2,5.1,1,1,0.9,2.8,8.3,5.8,6,22.5,0.1,0.4,1.2,0.9,1078,11.3,0.555,0.402,0.18,1.4,11.7,6.5,6.5,0.5,0.3,7.4,17.6,1.1,0.8,1.9,0.084,-0.9,-2,-2.9,-0.2,2483040,0,1.2,2.1,58.7,0.5,1.2,39,0.5,1.1,45.9,1.2,3.2,37,0,0,0
Dragan Bender,PHX,2017,PF,19,43,13,30,13.3,105.4,106.7,-1.3,5.7,0.72,10.5,3.9,13.5,8.7,14.5,44.1,44,14.5,100.03,3.3,0.5,1.3,0.5,0,0,0.3,0,0,0,4,2,6,0.7,0.5,0.6,1.1,5,4.1,4,11.1,0.5,0,1.7,0.3,574,5.3,0.44,0.627,0.068,4.2,15.6,9.7,5.5,0.8,3.1,16.2,14.4,-0.7,0.3,-0.3,-0.029,-4,-0.3,-4.3,-0.3,4276320,0,0.6,1,57.1,0,0.1,50,0.1,0.3,21.4,0.7,2.4,28,0,0,0
Draymond Green,GSW,2017,PF,27,76,62,14,32.5,116.2,100.9,15.3,27.2,2.9,36.3,4.1,18.3,11.7,12.5,48.1,52.2,15.9,102.08,11.7,2.3,5.7,3.9,0,0,1.2,0,0,0.17,9.6,4.1,13.7,1.8,1.3,2.2,4.8,10.8,9.4,8.8,29.2,1.4,0.5,2.9,2.9,2471,16.5,0.522,0.405,0.328,4.7,20.9,13.3,27.6,3,3.4,19.8,16.2,2.8,5.4,8.2,0.16,0.5,5,5.4,4.6,15330435,1,2.3,4.3,53.9,0.1,0.5,21.1,0.1,0.3,26.3,1.1,3.4,31,0,0,0
Dwight Howard,ATL,2017,C,31,74,37,37,29.7,103,105,-2,7.6,0.61,9.6,13.3,27.8,20.7,15.8,63.3,62.7,19,98.04,15.1,3.8,8.1,1.8,0,0,0.6,0,0,0,6.9,1.5,8.4,1.5,4.3,0.7,10.1,11.4,8.3,8.1,23.1,1.2,0.5,2.7,4.6,2199,20.8,0.627,0.003,0.692,15,31.7,23.5,7.8,1.4,3.6,17.5,19.2,3.8,4.5,8.3,0.181,-0.5,2.8,2.3,2.4,23500000,0,5,7.4,67.8,0.1,0.5,23.7,0.1,0.3,26.1,0,0,0,0,0,0
Dwight Powell,DAL,2017,C,25,77,30,47,17.3,103.7,109,-5.4,6.2,1.44,9.4,6.9,17.9,12,6.5,54.2,58.8,16.2,94.69,10.7,2,4.5,1.5,0,0,0.4,0,0,0.03,5.2,1.8,7,1,0.7,0.4,3.8,4.7,4.8,4.7,15.1,0.5,0.3,1.8,1.7,1333,17.6,0.588,0.196,0.374,7.7,19.5,13.3,6.1,2.4,2.6,7.2,16.7,2.7,1.9,4.6,0.165,-0.5,1.9,1.4,1.2,8375000,0,1.9,2.7,69.3,0.1,0.3,39.1,0.3,1,29.3,0.3,1,28.8,0,0,0
Dwyane Wade,CHI,2017,SG,35,60,29,31,29.9,104.3,106.1,-1.8,22.1,1.65,15.8,3.3,11.3,7.2,9.6,45.7,50.8,28.9,97.41,12.1,0.1,0.2,2.4,0,0,1,0,0,0.02,2.8,2.1,4.9,3.3,1.6,3.4,7.3,9.3,7.2,8,27.6,0.7,0.8,1.9,3.3,1792,18.5,0.508,0.152,0.294,3.8,12.6,8.1,22.3,2.4,1.8,11.3,29.6,0.9,2.5,3.4,0.09,0.4,0.6,1,1.3,23200000,0,3.1,5.8,53.5,1.7,4.1,41.4,1.4,3.7,37.7,0.8,2.4,31.3,0,0,0
Ed Davis,POR,2017,PF,28,46,19,27,17.2,104.8,111.7,-6.8,5,0.7,10.7,11.4,18.6,14.9,15.2,52.8,56.3,11.8,98.4,6.1,2.3,5.1,0.6,0,0,0.4,0,0,0,4.7,0.9,5.5,0.5,1.5,0.1,3.3,6.1,4.3,4.7,14.1,0.5,0.5,3,1.4,789,11.5,0.563,0,0.57,13.4,20.9,17.1,4.6,0.9,2.2,17.2,12,1,0.7,1.7,0.104,-2.2,0.1,-2.1,0,6666667,0,1.6,3,53.2,0,0.1,33.3,0,0,0,0,0,0,0,0,0
Edy Tavares,CLE,2017,C,25,2,1,1,13.8,109.6,92.2,17.5,7.1,0.5,11.1,13.8,22.6,18.3,22.2,80,63.3,13.3,89.57,13.8,1.5,4,0,0,0,0.5,0,0,0,7.5,0,7.5,1,2,0,4,2.5,3,0,11,3,0,1.5,1,4,13.1,0.532,0,2,0,27.1,13.7,0,0,0,0,20.5,0,0,0,-0.047,-8.1,-7,-15.1,0,1006000,0,2,2.5,80,0,0,0,0,0,0,0,0,0,0,0,0
Elfrid Payton,ORL,2017,PG,23,82,29,53,29.4,106.6,109.2,-2.6,32.9,2.97,30.9,3.5,12,7.7,10.4,49.3,52,21.1,98.58,11.7,0.3,0.7,2.6,0,0,1.3,0,0,0,3.8,2.9,6.7,1.8,1.2,2.7,8.1,9,8.1,7.8,29.1,0.5,1.2,2.2,2.3,2412,17.2,0.52,0.16,0.231,3.9,13.9,8.7,35.7,1.8,1.3,15,21.6,2.4,2,4.4,0.088,0.7,0.2,0.9,1.7,2613600,0,3.7,6.7,55.8,0.6,1.5,37.4,0.5,1.2,40.6,0.5,1.8,27.8,0,0,0
Emmanuel Mudiay,DEN,2017,PG,21,55,25,30,25.6,108.6,113.3,-4.7,22.2,1.76,22.5,2,10.4,6.2,12.7,42.8,48.3,22.2,100.64,7.4,0.2,0.4,1.2,0,0,0.5,0,0,0.02,2.8,2.3,5,1.7,0.7,1.7,4.5,10.6,6.9,8.8,27.9,0.2,0.8,1.7,2.2,1406,10.9,0.483,0.323,0.303,2.3,11.6,7,21.8,1.4,0.7,16.5,22.6,-0.4,0.5,0.2,0.006,-2,-1.7,-3.7,-0.6,3241800,0,2.1,4.5,45.6,0.4,1.3,29.7,0.3,0.9,33.3,1,3.2,31.8,0,0.1,0
Enes Kanter,OKC,2017,C,25,72,43,29,21.3,109.3,108,1.3,7.8,0.54,6.4,12.6,18.5,15.6,11.7,54.9,59.9,27.1,98.44,15.4,1.5,3.4,1,0,0,0.5,0,0,0,5.8,1.5,7.3,1.7,3.6,1.3,9.8,7.7,5.6,5.2,21.7,0.5,1.3,2.1,3.3,1533,23.7,0.599,0.052,0.387,14.1,20.8,17.4,7.9,1,2,12.5,27.3,4,1.8,5.8,0.183,0.6,-1.9,-1.2,0.3,17145838,0,4.7,7.8,60.8,0.4,1.1,38.5,0.4,0.9,43.5,0.1,0.5,13.5,0,0,0
Eric Bledsoe,PHX,2017,PG,27,66,22,44,33,107.9,111.6,-3.8,30.9,1.87,22.4,2.3,12.4,7.2,12,48.5,56.3,27.5,101.56,14.1,0.1,0.1,2.8,0,0,1.2,0,0,0.17,4.4,2.7,7.1,3,1.4,4.2,7.7,12.2,8.6,11.8,30.5,0.5,0.7,2.5,4.9,2176,20.5,0.563,0.3,0.443,2.5,13.8,8,31.1,2,1.2,15.3,28.1,4,1.4,5.3,0.118,3.7,-0.4,3.3,2.9,1.40E+07,0,3.5,6,57.9,0.8,2.2,37.1,0.9,2.8,33.5,1.6,4.6,33.8,0,0.1,20
Eric Gordon,HOU,2017,SG,28,75,50,25,31,112.3,106.1,6.2,12.5,1.55,13.5,1.2,6.8,4,8.7,52.7,55.7,21.7,101.67,8.2,0.2,0.4,1.2,0,0,0.8,0,0,0.04,2.8,2.8,5.5,1.9,1.5,2.5,4,10.8,9.4,9.2,30.9,0.5,0.6,2,2,2323,13.2,0.557,0.651,0.172,1.4,8.1,4.7,12.3,1,1.4,10,22.1,2.5,1.4,3.8,0.079,1,-2.4,-1.4,0.4,12385665,0,1.9,3.6,51.6,0.1,0.5,27.8,0.2,0.6,32.6,3.3,8.8,37.2,0,0,0
Ersan Ilyasova,ATL,2017,PF,30,82,35,47,26.1,103.9,104.3,-0.4,10.7,1.22,11.4,5.2,16.3,10.8,9.4,51.1,54.6,21.6,100.62,10.6,1.6,3.5,1.9,0,0,0.5,0,0,0.44,3.9,2.1,6,2.1,1.9,1.8,4,9.5,7.5,7.8,23.1,0.3,0.6,2.6,2.8,1447,15.4,0.553,0.46,0.219,5.4,18.5,12,11.5,1.1,0.8,9.9,23.6,1.4,1.3,2.6,0.088,0.9,-1.3,-0.4,0.6,8400000,0,1.9,3.6,54.3,0.4,1,36.9,0.6,1.4,46.8,1.7,4.9,35.3,0,0,0
E'Twaun Moore,NOP,2017,SG,28,73,32,41,24.9,104.4,107.4,-3,13.8,2.65,18.7,1.7,6.2,4,7.1,51.9,53.7,17.1,99.71,7.3,0.1,0.2,1.5,0,0,0.7,0,0,0.01,3.5,2.3,5.8,1.7,0.8,1.7,4.1,7.5,6.7,7.4,22.3,0.4,0.3,1.8,0.9,1820,12.1,0.537,0.336,0.12,1.9,6.9,4.4,13.8,1.3,1.4,8.7,17.4,1.2,1.5,2.7,0.07,-0.9,-0.5,-1.3,0.3,8801363,0,1.7,2.9,60.8,0.6,1.6,38.1,0.5,1.2,40.5,1.1,2.8,37.4,0,0,0
Evan Fournier,ORL,2017,SG,24,68,23,45,32.8,104.4,108.8,-4.4,14.4,1.43,14.6,1.9,7.2,4.5,10.2,50.8,55.5,22.9,97.78,8.5,0.4,0.8,2,0,0,1.2,0,0,0.06,2.7,2.5,5.2,2.5,1.5,2.2,6.7,10.9,8.8,8.7,31.6,0.1,0.9,2.6,3.1,2234,13.9,0.555,0.387,0.298,2.1,8.3,5.1,14.8,1.5,0.1,11.8,23.5,1.7,1.1,2.8,0.059,0.8,-2.2,-1.3,0.4,1.70E+07,0,2.9,5.5,53.9,0.6,1.5,42.6,0.5,1.4,37.8,1.9,5.2,35.8,0,0,0
Evan Turner,POR,2017,SF,28,65,34,31,25.5,103.3,108.8,-5.5,19.6,2.05,22.8,2.1,12.5,7.3,11.1,45.4,49.1,18.2,98.5,8.8,0.3,0.7,1.6,0,0,0.8,0,0,0.02,3.9,3.1,7,0.9,0.9,0.9,3.7,8,7.1,6.6,21.8,0.4,0.6,1.9,1.5,1658,11.4,0.491,0.214,0.187,2.4,14.2,8.3,18.4,1.6,1.2,14.3,18.5,0,1.2,1.2,0.035,-2.5,-0.1,-2.6,-0.3,16393443,0,1.3,2.5,52.5,1.4,2.9,46.3,0.5,1.3,37.8,0.5,1.8,26.3,0,0,0
Frank Kaminsky,CHA,2017,C,24,75,31,44,26.1,108.7,108.3,0.4,13.1,2.13,14.6,2.9,14.1,8.6,6.9,47.1,50.2,21.6,97.51,8.5,2.8,6.5,1.1,0,0,0.6,0,0,0.07,6.3,2.6,8.9,1.6,1.2,0.3,4.7,7.2,5.9,7.3,22.2,0.5,0.5,1.9,1.5,1954,13,0.502,0.441,0.195,3.2,15.8,9.5,13.5,1.2,1.5,8,21.8,0.4,1.9,2.3,0.056,-0.8,-0.8,-1.5,0.2,2730000,0,2.1,4.1,52.6,0.4,1.3,32.3,0.2,0.6,26.1,1.5,4.7,33.2,0,0.1,0
Fred VanVleet,TOR,2017,PG,23,37,25,12,7.9,101.2,90.3,10.8,18,2.33,20.5,1.3,11.8,6.7,8.8,40.1,44.3,19.9,99.41,7.8,0.1,0.1,1,0,0,0.3,0,0,0,0.7,0.6,1.3,0.8,0.4,0.5,1.1,2.5,1.6,1.9,6.3,0.1,0.4,1,0.5,294,10.5,0.443,0.261,0.198,1.5,14.6,8.1,17.5,2.8,0.9,11.1,20.6,-0.1,0.4,0.2,0.04,-3.2,0,-3.2,-0.1,543471,0,0.6,1.7,34.5,0.1,0.4,25,0.2,0.4,41.7,0.3,0.8,39.3,0,0.1,0
Garrett Temple,SAC,2017,SG,31,65,25,40,26.6,105.3,110.6,-5.3,14.6,2.15,23.8,1.9,9,5.5,11,51.9,54.5,13.9,96.77,7.1,0.3,0.6,2.6,0,0,0.7,0,0,0.05,3.3,4,7.3,1.6,0.3,1.4,2.1,10.1,7.2,7.6,21.4,0.4,0.3,2.2,1.4,1728,11.2,0.545,0.509,0.171,2.2,10.1,6.2,14.4,2.5,1.5,14.4,14.2,0.9,1.3,2.2,0.061,-0.3,0.6,0.3,1,8.00E+06,0,1,1.6,60.4,0.3,0.6,45,0.3,1,28.8,1.3,3.4,37.3,0,0,0
Gary Harris,DEN,2017,SG,22,57,29,28,31.3,116.1,113.9,2.2,12.9,2.16,17.6,2.7,7.6,5.1,8.1,58.6,61.1,18.3,99.98,9.1,0.1,0.2,2.8,0,0,1,0,0,0,2.3,2.5,4.7,2.6,1.1,2.8,6.6,11.3,7.9,9.7,32,0.1,0.6,1.6,1.7,1782,16.5,0.611,0.4,0.21,3,8,5.5,13.6,1.9,0.3,9.8,18.4,3.9,0.7,4.6,0.124,3.1,-1.6,1.5,1.6,1655880,0,3.2,5.3,60.5,0.2,0.6,37.5,0.3,0.9,38.8,1.9,4.4,42.6,0,0.1,0
Gary Neal,ATL,2017,SG,32,2,1,1,9.2,83.8,94.7,-11,12.5,0,10,0,6.7,2.4,0,0,22.8,20.5,98.18,-4.4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,2,0,0,0,0.5,1.5,1,6,0,0,0.5,1,18,-4.3,0.228,0.286,0.571,0,6,3.1,7.1,0,0,0,21.2,-0.1,0,-0.1,-0.189,-11.8,-4.9,-16.6,-0.1,72193,0,0,0,0,0,0.5,0,0,2,0,0,1,0,0,0,0
Gary Payton II,MIL,2017,PG,24,6,2,4,16.5,87.5,115.3,-27.8,22.4,1.3,27.7,0,12.2,6.3,21.3,38.6,41.3,15.7,97.23,4.1,0.3,0.7,1.3,0,0,0.3,0,0,0,2.2,1.3,3.5,0.7,0,0.3,2,9.3,4.7,4.3,14,0.7,0.5,1.5,0.8,99,4.5,0.413,0.409,0.227,0,14,7.1,18.1,1.5,3.6,29.2,15.8,-0.3,0.1,-0.2,-0.074,-7.3,0.6,-6.7,-0.1,578636,0,1,1.8,54.5,0.2,0.4,50,0,0,0,0.2,1.5,11.1,0,0,0
George Hill,UTA,2017,PG,31,49,33,16,31.5,109.8,101.3,8.5,22.7,2.4,21,1.6,9.5,5.6,8.7,55.4,59.9,22.9,92.74,12.8,0.2,0.3,2.1,0,0,0.8,0,0,0.12,4.1,3.1,7.2,2.2,0.9,1.5,5.4,8.5,6.3,6.9,24.7,0.2,0.4,2.3,3.8,1544,19.3,0.599,0.384,0.323,1.8,10.5,6.2,22.8,1.7,0.6,10.9,23.5,4,1.9,5.9,0.182,3.9,-0.2,3.6,2.2,8.00E+06,0,2.3,3.8,59.6,1,2.1,49,0.7,1.7,39.5,1.9,4.7,40.7,0,0.1,0
Georges Niang,IND,2017,PF,24,23,11,12,4,102.6,100,2.6,7.4,1,10.6,1.9,16,8.4,10.6,26.4,28.5,18.4,101.45,2,0.2,0.5,0.3,0,0,0,0,0,0.04,0.6,0.4,1,0.3,0,0.1,0.7,1.1,1.6,0.6,3,0,0.3,0.3,0.1,93,0.1,0.285,0.333,0.056,2.4,17.9,10.3,7.5,1.6,0,11.9,20.2,-0.4,0.1,-0.3,-0.168,-9.9,-2.2,-12,-0.2,650000,0,0.3,0.8,42.1,0,0.3,0,0,0.1,0,0,0.6,8.3,0,0,0
Georgios Papagiannis,SAC,2017,C,19,22,7,15,16.1,103.9,108.9,-5,8.5,0.83,13.2,7.8,16.9,12.7,15.8,54.9,57.3,16.5,97.75,8.2,1.9,4.3,0.2,0,0,0.3,0,0,0,6.1,0.9,7,0.7,1.6,0,4.5,7.4,4.1,5.3,15.4,0.8,0.1,2,0.9,355,12.7,0.573,0.02,0.137,7.9,20,14,9,0.4,4.4,18.2,16.9,0.1,0.3,0.4,0.057,-3.5,0.8,-2.7,-0.1,2202240,0,1.9,2.9,66.7,0.6,1.5,40,0.1,0.3,28.6,0,0.1,0,0,0,0
Gerald Green,BOS,2017,SF,31,47,32,15,11.4,107.4,107.3,0,10,1.32,10.7,2.8,12.2,7.5,8.1,49.4,52.4,22.3,97.89,8.1,0.1,0.2,0.5,0,0,0.3,0,0,0,1.7,1.5,3.2,0.7,0.7,0.6,1.6,3.3,3.1,2.4,9.8,0.1,0.2,1,0.5,538,11.9,0.524,0.478,0.177,3.3,13.9,8.7,9.8,0.8,1.1,9.1,22.7,0.1,0.4,0.6,0.05,-2,-2.8,-4.7,-0.4,1410598,0,0.6,1.1,53.8,0.4,0.9,41.5,0.3,0.6,39.3,0.8,2.3,36.1,0,0.1,0
Gerald Henderson,PHI,2017,SG,29,72,24,48,23.2,100.4,108.8,-8.3,10.8,1.81,14,2,9.2,5.5,7.8,47.8,52.9,17.5,100.25,7.3,0.1,0.3,1.2,0,0,0.7,0,0,0.1,2.3,2.3,4.6,1.7,0.8,1.5,2.8,9.2,6.2,7.4,21.4,0.2,0.4,1.8,1.9,1667,10.8,0.529,0.313,0.298,2.2,10,6.1,10.5,1.2,0.7,9,17.9,1,1,2,0.059,-1.8,-1.3,-3.1,-0.5,9.00E+06,0,1.2,2.2,54.8,0.7,1.8,40.9,0.5,1.3,36.5,0.8,2.3,35.5,0,0,0
Giannis Antetokounmpo,MIL,2017,SF,22,80,42,38,35.6,108.6,107.5,1.1,26.9,1.85,19.7,5.2,19.9,12.7,10.6,54.1,59.9,28,95.24,17.6,1.1,2.7,2.7,0,0,1.4,0,0,0.03,6.6,3.4,10,4.7,2.4,5.4,13.1,11.4,9.4,7.7,31.3,1.9,0.9,3.1,5.9,2845,26.1,0.599,0.143,0.486,5.9,22.6,14.3,26.6,2.3,4.7,13.3,28.3,7.9,4.5,12.4,0.21,4.1,3.5,7.6,6.9,2995420,1,6.3,9.8,64.4,0.5,1.4,34.9,0.8,2.3,34.2,0.6,2.2,28.2,0,0.1,0
Glenn Robinson III,IND,2017,SF,23,69,35,34,20.7,102.9,105.3,-2.4,4.8,1.27,10.4,4.1,12.7,8.5,8.1,54,56.4,12.5,99.17,8.1,0.1,0.2,1,0,0,0.5,0,0,0.01,2.9,2.4,5.3,1.2,0.7,1,1.9,7,5.4,5,17,0.3,0.3,0.9,1,1427,11.5,0.564,0.37,0.225,4.5,14.7,9.7,4.7,1.4,1.2,9.1,12.8,1.3,1.2,2.5,0.085,-1.2,-0.2,-1.3,0.2,1050500,0,0.9,1.5,58.1,0.2,0.5,46.9,0.5,1.1,43.4,0.7,1.8,39.5,0,0,0
Goran Dragic,MIA,2017,PG,31,73,40,33,33.7,108.4,107.3,1.1,28.3,2,22.2,2.5,8.7,5.6,11.1,52.7,57.5,26.2,96.78,13,0.4,0.9,2,0,0,1.1,0,0,0.05,3.9,2.3,6.1,3.4,1.5,3.4,8.4,10.1,9.6,7.7,31.6,0.2,0.9,2.7,3.7,2459,19.8,0.575,0.257,0.335,2.8,9.9,6.3,29,1.8,0.4,14.1,27.1,5,2.6,7.5,0.147,3.4,-0.7,2.7,2.9,15891725,0,3.5,6.1,57.5,1.5,3.6,42.7,0.7,1.7,38.1,1.6,3.9,40.6,0,0,0
Gordon Hayward,UTA,2017,SF,27,73,46,27,34.5,110.6,103.8,6.8,17.9,1.8,14.7,2.1,13.6,8.1,8.1,53.6,59.5,26.9,92.39,15.8,0.3,0.8,1.7,0,0,1.1,0,0,0.01,3.8,1.8,5.6,3.7,1.4,2.5,7.5,10.3,7.9,7.5,29.1,0.3,0.6,1.6,4.3,2516,22.2,0.595,0.324,0.371,2.3,15.4,9,18.2,1.5,0.6,9.4,27.6,7.1,3.3,10.4,0.199,4.2,0,4.2,4,16073140,1,3.1,5,61.3,1.3,2.8,44.7,1.1,2.9,37.8,2,5.1,39.9,0,0,0
Gorgui Dieng,MIN,2017,PF,27,82,31,51,32.4,110.1,109.3,0.8,8.6,1.48,15.8,7.3,18.1,12.6,10.7,51.4,55.5,14,95.49,9.2,3.3,7.4,2.6,0,0,1,0,0,0.26,10.4,2.8,13.3,1.5,1.6,0.7,4.8,11.2,8.6,9.6,30.7,1.2,0.6,3.1,2,2653,14.2,0.555,0.065,0.253,8.1,20.5,14.2,8.6,1.7,3.1,12.7,14,3.2,2.5,5.7,0.103,-0.5,2.2,1.8,2.5,2348782,0,2.2,3.8,58,0.6,1.4,44.8,1,2.3,43.6,0.2,0.5,40,0,0,0
Greg Monroe,MIL,2017,C,27,81,42,39,22.5,111,107,4,16.5,1.34,16.2,9.9,20.8,15.5,12.1,53.3,57.2,23.8,96.33,13.9,1.6,3.5,2.2,0,0,0.8,0,0,0.22,5.5,1.3,6.8,1.7,1.9,0.8,8.5,7.9,5.5,5.7,20.5,0.5,0.8,2.1,2.8,1823,21.1,0.572,0.006,0.329,10.8,23.1,17,17.3,2.6,1.8,14.4,24.3,3,2.6,5.6,0.147,0.5,1.5,2,1.9,17145838,0,4.2,7.6,55.7,0.3,0.7,39.3,0.3,0.6,43.8,0,0,0,0,0,0
Greivis Vasquez,BKN,2017,PG,30,3,1,2,12.9,94.1,113.4,-19.3,18.5,5,33.3,0,4.8,2.2,6.7,31.3,37.6,10.4,103.92,0.9,0,0,0.3,0,0,0.3,0,0,0,1.7,0.3,2,1,0,1.7,0,4.3,3.3,3.7,15.3,0.3,0.3,2,0.3,39,4.1,0.376,0.375,0.375,0,5.4,2.7,17.5,1.2,1.9,9.7,11.3,0,0,0,-0.006,-5.7,-1.8,-7.5,-0.1,4347826,0,0,1,0,0.3,0.7,50,0,0,0,0.3,1,33.3,0,0,0
Harrison Barnes,DAL,2017,PF,25,79,32,47,35.5,104,106.2,-2.2,7.6,1.14,7.2,3.4,11.7,7.5,6.3,49.8,54.1,25.2,93.53,11.2,1.6,3.9,1.7,0,0,0.9,0,0,0,5.4,3.1,8.6,2.4,1.3,0.9,7.8,10.4,7.9,10,28.6,0.2,0.6,1.6,3.4,2803,16.3,0.541,0.173,0.22,3.7,13.1,8.2,7.7,1.2,0.5,6.8,25.3,2.5,2.1,4.6,0.078,-0.7,-1.2,-1.9,0.1,22116750,0,3.1,5.3,58.9,1.8,3.8,46.4,1.7,4.3,39.9,1,2.8,34.8,0,0,0
Hassan Whiteside,MIA,2017,C,28,77,39,38,32.6,108.7,106.6,2,3.7,0.37,4.3,11.5,31.3,21.4,11.6,55.7,57.9,22.3,95.57,16.3,3.2,7,1.5,0,0,0.8,0,0,0.01,9.8,1.4,11.1,2.1,4.9,0.4,12.6,9.5,8.5,7.5,29.1,2.1,0.8,2.9,4,2513,22.6,0.579,0,0.368,12.8,35.3,24,3.8,1.1,5,12,22.7,4.2,5.3,9.5,0.181,-2,1.5,-0.5,0.9,22116750,0,5.7,9.3,61,1,2.4,42.7,0.4,0.9,37,0,0,0,0,0,0
Henry Ellenson,DET,2017,PF,20,19,8,11,7.7,99.7,101.7,-2,7.4,0.5,8,5,21.7,13.1,16.1,43.8,44.4,23.4,96.99,7.6,0.5,1.1,0.1,0,0,0.1,0,0,0,1.3,1.4,2.7,0.5,0.6,0.3,1.1,1.6,1.9,1.8,5.5,0.1,0.1,0.3,0.4,146,7.5,0.444,0.547,0.125,5.8,25.6,15.3,7.2,0.3,0.6,17.2,24.7,-0.4,0.2,-0.2,-0.071,-5.8,-2.4,-8.2,-0.2,1704120,0,0.5,0.8,60,0.1,0.3,20,0.2,0.6,33.3,0.6,1.9,28.6,0,0,0
Hollis Thompson,NOP,2017,SG,26,40,12,28,18.8,99.7,104.3,-4.5,7.2,3.18,13.5,2.4,11.5,7,4.2,46.5,48.2,13.1,98.18,5.8,0.1,0.3,0.9,0,0,0.3,0,0,0,2.4,1.7,4,0.5,0.5,0.3,1.8,6.9,4.7,6.7,16.3,0.2,0.3,1.7,0.6,191,4.7,0.378,0.585,0.22,2.2,13.3,7.7,6.3,1.5,0,4.3,10.9,-0.2,0.2,0,0.007,-4.3,0.2,-4.1,-0.1,1131040,0,0.9,1.7,49.3,0.2,0.4,41.2,0.1,0.5,21.1,0.8,2.4,33.7,0,0,0
Ian Clark,GSW,2017,SG,26,77,63,14,14.8,105.1,103.6,1.5,12.2,1.64,14.9,2,7.8,5.1,9.1,55.8,57.5,19.2,100.83,9.2,0.2,0.5,1,0,0,0.4,0,0,0,1.3,1.5,2.8,0.9,0.5,1,2.8,5.8,4.8,4.6,14.6,0.1,0.3,1,0.7,1137,13.1,0.575,0.376,0.134,2.3,9,5.8,11.2,1.7,0.6,10.7,19.5,1,1.3,2.3,0.099,-0.6,-1.4,-2,0,1015696,0,1.2,1.8,63.6,0.4,1,41.6,0.4,0.7,54.7,0.8,2.1,38.1,0,0.1,0
