Player.x,Team.x,Season.x,pos,Age.x,GP.x,W.x,L.x,Min.x,Offrtg,Defrtg,Netrtg,Ast_Pct,Ast_TO,Ast_Ratio,OREB_Pct,DREB_Pct,REB_Pct,To_Ratio,EFG_Pct,TS_Pct,USG_Pct,Pace,PIE,Screen_Assists,Screen_Assists_Pts,Deflections,Off_loose_balls_recovered,Def_loose_balls_recovered,loose_balls_recovered,Off_loose_balls_recovered_pct,Def_loose_balls_recovered_pct,Charges_drawn,Contested_2p_shots,Contested_3p_shots,Contested_shots,Pts_of_TOV,Second_pts,FBPS,PITP,OPP_pts_off_TO,OPP_Second_pts,OPP_FBPS,OPP_PITP,BLK,BLKA,PF,PFD,mp,per,tspercent,x3par,ftr,orbpercent,drbpercent,trbpercent,astpercent,stlpercent,blkpercent,tovpercent,usgpercent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,Salary,All_Star,FGM_0_8,FGA_0_8,FG._0_8,FGM_8_16,FGA_8_16,FG._8_16,FGM_16_24,FGA_16_24,FG._16_24,FGM_24_plus,FGA_24_plus,FG._24_plus,FGM_backcourt,FGA_backcourt,FG._backcourt
Pat Connaughton,MIL,2019,SG,26,61,43,18,20.7,111,106.1,5,12.8,3.7,23.3,4.6,13.5,9.2,6.3,56,57.3,13,104.84,9.4,0.2,0.4,0.9,0.4,0.4,0.8,49,51,0,2.9,3.4,6.4,0.7,1,0.9,3,6.5,6,4.9,17.9,0.4,0.3,1.3,0.6,1261,13.6,0.573,0.571,0.114,5.2,15,10.4,12.6,1.2,1.7,8.2,13.3,2,1.9,3.9,0.149,0.4,1.2,1.6,1.2,1641000,0,1.5,2.2,67.4,0.1,0.2,40,0.1,0.1,50,1.1,3.3,33,0,0,0
Patrick Beverley,LAC,2019,PG,30,78,48,30,27.4,112.7,108.7,4,18.3,3.53,32.7,3.5,13.5,8.7,9.3,52.4,56.1,12,102.68,7.9,0.3,0.6,2.1,0.4,0.8,1.1,31.8,68.2,0.1,2.9,2.7,5.6,1.1,0.6,1.1,2,9.4,8,7.9,28,0.6,0.3,3.4,2,2137,11.8,0.561,0.591,0.258,3.9,15,9.6,18.4,1.5,1.6,13.8,12.2,2.8,2,4.8,0.108,1.2,1.2,2.3,2.3,5027028,0,0.9,2,43.3,0.2,0.4,39.4,0,0.1,20,1.4,3.6,39.9,0,0,0
Patrick McCaw,TOR,2019,SG,23,29,17,12,13.7,103.6,109.9,-6.4,9.9,1.71,25,1.7,10.5,6.1,14.7,48.4,53.2,9.3,101.97,4.9,0,0.1,1.4,0.2,0.3,0.5,33.3,66.7,0,1.1,1,2.1,0.2,0.1,0.7,1.1,5.7,3.9,4.3,14.3,0.1,0.1,1.3,0.5,397,7.5,0.532,0.444,0.238,2,10.9,6.5,9.2,2.8,0.4,19.6,9.4,0,0.5,0.5,0.065,-2.8,1.6,-1.2,0.1,964104,0,0.6,1.1,53.3,0,0.1,0,0,0.1,50,0.3,0.9,33.3,0,0,0
Patrick Patterson,OKC,2019,PF,30,63,40,23,13.7,101.5,107.3,-5.7,4.9,1.41,10.9,4.3,11.4,7.8,7.7,47.9,49.3,11.8,105.18,6,0.6,1.4,0.3,0.1,0.1,0.2,25,75,0,2.6,1.9,4.5,0.7,0.4,0.5,1,5,4.4,3.8,15.1,0.2,0.1,0.7,0.5,861,8.1,0.493,0.626,0.137,4.9,13,8.8,4.6,0.9,1.3,8.7,12,0.2,0.9,1.1,0.064,-3,-0.6,-3.7,-0.4,5451600,0,0.4,0.8,52.1,0.1,0.5,31,0,0.1,50,0.7,2.2,33.1,0,0,0
Patty Mills,SAS,2019,PG,30,82,48,34,23.3,113.6,109.1,4.5,17.4,2.63,23.4,1.2,7.6,4.5,8.9,54.5,57.2,17.5,102.75,8.1,0.4,0.8,1.1,0.4,0.6,0.9,41.6,58.4,0.11,1.3,1.9,3.2,1.6,0.7,1.4,1.9,7.3,6.5,6.7,23.6,0.1,0.1,1.6,1.5,1908,13.2,0.572,0.609,0.155,1.4,8.9,5.2,17.6,1.3,0.4,11.6,18.5,2.2,1.2,3.5,0.087,1.5,-2,-0.5,0.7,11571429,0,0.9,1.5,60.8,0.1,0.4,41.4,0.5,1.4,34.2,1.9,4.9,39.6,0,0,0
Pau Gasol,MIL,2019,C,38,30,17,13,12,104.9,111.1,-6.2,20.9,3.25,28.6,5.8,30.4,18.1,8.8,47.9,52.9,15.1,103.18,13,1.8,4,0.2,0.2,0.1,0.2,71.4,28.6,0,5.2,0.4,5.6,0.4,0.6,0.2,1.9,4,2.8,4.6,11.7,0.5,0.2,1,1.1,330,18,0.544,0.114,0.432,7.3,34.4,21,20.2,0.7,3.6,11.8,15.8,0.6,0.5,1.1,0.16,-1.4,2.8,1.5,0.3,17133285,0,0.8,1.5,52.2,0.2,0.7,23.8,0.2,0.5,50,0.2,0.4,46.2,0,0,0
Paul George,OKC,2019,SF,29,77,46,31,36.9,112.1,103.9,8.2,17.3,1.55,13.5,3.3,17.3,10.1,8.7,52.9,58.3,28.5,104.35,16.1,0.5,1.1,3.8,0.9,1.2,2.1,44.4,55.6,0.06,4.3,4.2,8.5,4.9,2.9,4.5,7.4,11.7,8.9,8.6,35.9,0.4,1,2.8,5.5,2841,23.3,0.583,0.469,0.335,3.7,19.6,11.4,17.7,2.8,1,10,29.5,7,4.9,11.9,0.201,4.7,0.7,5.5,5.3,30560700,1,3.3,6,55.4,1.1,2.7,39.7,1,2.4,40.9,3.8,9.7,38.8,0,0.1,22.2
Paul Millsap,DEN,2019,PF,34,70,49,21,27.1,114,105.4,8.6,10.4,1.48,13.9,7.8,18.2,13,9.4,52.8,57,19.1,99.44,11.3,0.9,2.1,2.1,0.5,0.5,1,47.8,52.2,0.06,4.8,3.8,8.6,1.8,2.5,1,6.6,9.5,5.7,7.1,27.5,0.8,0.7,2.6,3.2,1895,17.9,0.57,0.239,0.374,8.7,20.2,14.4,10.6,2.2,2.5,10.9,19.6,3.2,2.9,6.1,0.155,0.5,1.9,2.4,2.1,29230769,0,3.1,5.4,56.7,0.7,1.7,40.5,0,0.2,18.2,0.8,2.2,36.3,0,0,50
PJ Dozier,BOS,2019,SG,22,6,5,1,8.5,112.6,90.1,22.5,12.5,0,18.5,10.2,17.2,13.8,0,42.9,43.4,17.3,104.79,12.1,0,0,0.5,0.3,0.2,0.5,66.7,33.3,0,0.2,0.3,0.5,0.3,1.5,0.5,2,1.3,3,1.2,7.3,0,0,0.3,0.5,51,16,0.434,0.381,0.095,12.5,23.1,17.8,13.7,1.9,0,0,18.5,0.1,0.1,0.1,0.125,-0.5,-0.5,-1.1,0,77250,0,1.2,1.6,75,0,0.8,0,0,0.5,0,0.4,1.6,25,0,0,0
Quincy Acy,PHX,2019,PF,28,10,2,8,12.3,99.3,96.4,2.8,8.8,2,22.9,2.2,15.3,8.9,11.4,27.8,37.9,8.8,108.55,1.7,1.2,2.8,0.4,0.2,0,0.2,100,0,0.4,3.3,1.4,4.7,0,0.6,0,0.4,3.8,5.1,1.9,9.6,0.4,0,2.4,1.4,123,2.9,0.379,0.833,0.556,2.7,20.1,11.3,8.2,0.4,2.7,15.2,9.2,-0.1,0,-0.1,-0.022,-5.7,-0.3,-5.9,-0.1,213948,0,0.2,0.2,100,0,0.1,0,0,0,0,0.2,1.5,13.3,0,0,0
Quincy Pondexter,SAS,2019,SF,31,53,29,24,5.5,99.2,101.4,-2.2,12.1,1.85,20.9,2.8,12.3,7.7,11.3,55.2,64.1,12.9,102.62,9,0,0.1,0.3,0.1,0.2,0.3,28.6,71.4,0,0.5,0.6,1.1,0.3,0.1,0.3,0.8,2.4,1.2,1.8,5.7,0,0.1,0.5,0.5,292,13.2,0.641,0.31,0.724,3,14.1,8.6,10.6,1.8,0.3,14.5,13.5,0.5,0.3,0.8,0.128,-0.8,-0.6,-1.4,0,2165481,0,0.4,0.6,62.1,0.1,0.2,44.4,0,0,50,0.1,0.4,33.3,0,0,0
Quinn Cook,GSW,2019,PG,26,74,49,25,14.3,105.8,112.1,-6.3,16.7,2.32,18.9,2.1,12.3,7.2,8.1,55.7,56.5,20,100.79,9.3,0.2,0.5,0.5,0.3,0.3,0.6,46.3,53.7,0,1.3,1.3,2.5,0.9,0.5,1.3,1.8,5.3,4.3,5,14.8,0,0.3,1.2,0.4,1059,13.1,0.565,0.456,0.059,2.3,13,7.9,15.2,0.9,0.2,10,20.2,1,0.8,1.8,0.082,-0.2,-2.7,-2.9,-0.2,1544951,0,0.8,1.4,54.9,0.4,0.8,44.8,0.6,1.1,51.9,1.1,2.8,40.7,0,0,0
Rajon Rondo,LAL,2019,PG,33,46,19,27,29.8,104.7,113.3,-8.6,36,2.89,39,2.3,14.2,8.3,13.5,46.4,47.3,17.2,104.55,9.9,0.5,1.3,2.1,0.5,0.9,1.4,37.9,62.1,0.13,1.4,3,4.5,1.7,0.8,1,4.7,12.7,9.1,11.5,32.8,0.2,0.7,2.2,1.2,1369,12.1,0.473,0.329,0.083,2.6,15.5,9.2,35.5,1.9,0.4,22.1,17.4,-0.2,1.5,1.3,0.047,-2,0.5,-1.6,0.1,9.00E+06,0,2.2,4.8,46.6,0.2,0.8,27.8,0.3,0.8,34.3,1.1,3.1,36.2,0,0,0
Raul Neto,UTA,2019,PG,27,37,26,11,12.8,116.1,98.6,17.5,25.1,2.66,30.5,1.4,10.5,6.4,11.5,52.2,55.8,18.4,104.55,9.6,0.1,0.2,0.7,0.2,0.5,0.7,25.9,74.1,0.05,1.9,1.2,3.1,1.1,0.1,0.6,2.7,4.1,3.1,2.6,13.8,0.1,0.2,1.3,1.1,474,13.5,0.558,0.373,0.205,1.4,12.6,7.1,28.7,1.4,0.7,16.6,19,0.5,0.6,1.1,0.116,-1,-0.6,-1.6,0,2100000,0,1.1,1.9,58.3,0.3,0.7,47.8,0,0.2,16.7,0.5,1.6,33.3,0,0,0
Rawle Alkins,CHI,2019,SG,21,10,3,7,12,106.3,111.8,-5.5,13.7,1.63,20,7.7,12,9.7,12.3,37.2,41.8,17.3,101.9,5.1,0.1,0.2,0.2,0.5,0.1,0.6,83.3,16.7,0,1.3,0.8,2.1,0.7,0.9,0.9,2,3.3,2.5,2,11.2,0,0.4,0.7,0.7,120,8.1,0.418,0.308,0.308,9.9,13.7,11.8,15.2,0.4,0,15.3,19,-0.1,0,-0.1,-0.042,-4.1,-2.5,-6.5,-0.1,77250,0,0.9,2.4,37.5,0.1,0.3,33.3,0,0,0,0.3,1.2,25,0,0,0
Ray Spalding,PHX,2019,PF,22,14,3,11,10.5,99.1,105.9,-6.8,5.2,0.56,7.6,9.1,19,14.2,13.6,53.2,51.6,16.4,105.51,9.2,0.6,1.3,1,0.1,0.2,0.3,25,75,0,3.4,1.3,4.7,0.7,1.1,0.9,3.4,3.9,3,1.8,9.3,0.6,0.2,1.6,0.6,147,14.7,0.516,0.064,0.255,11.1,25.3,18.1,5.2,2.9,4.5,14.7,17.9,0,0.2,0.2,0.051,-4.7,1.4,-3.4,-0.1,1023210,0,1.5,2.7,55.3,0.3,0.5,66.7,0,0,0,0,0.2,0,0,0,0
Raymond Felton,OKC,2019,PG,35,33,19,14,11.5,100.9,98.3,2.6,20.9,3.71,25.1,0.9,7.4,4,6.8,48.1,50.5,16.5,102.99,8.9,0.1,0.2,0.6,0.1,0.2,0.3,33.3,66.7,0,1.4,0.9,2.2,0.8,0.5,0.7,1.3,3.2,3.5,2.9,11.8,0.2,0.1,0.9,0.4,379,11.2,0.505,0.452,0.096,1.1,8.4,4.6,18.7,1.2,1.3,9,16.6,0.3,0.4,0.7,0.087,-2.3,-1.9,-4.2,-0.2,2393887,0,0.5,0.9,51.7,0.2,0.5,35.3,0.4,0.9,50,0.6,1.8,33.3,0,0,0
Reggie Bullock,LAL,2019,SG,28,63,27,36,29.8,109,110.3,-1.3,9.6,1.98,15.8,1.1,8.2,4.5,8,53.7,56.3,15.4,101.09,6.9,0.3,0.7,0.8,0.2,0.5,0.8,30.6,69.4,0.05,2.8,2.6,5.4,1.4,0.9,1,1.8,10.7,7.3,9.2,32.3,0.2,0.4,1.7,1.1,524,9.1,0.545,0.647,0.137,0.4,9.3,4.9,5,1.4,1.1,6.3,13.7,0.2,0.4,0.7,0.061,-1.3,-0.5,-1.8,0,2500000,0,0.8,1.6,53.1,0.2,0.8,30.6,0.5,0.9,55.6,2.3,6.2,37.7,0,0,0
Reggie Jackson,DET,2019,PG,29,82,41,41,27.9,108.9,108.4,0.5,24.1,2.32,21.2,1.9,7.6,4.6,9.1,50.4,54.7,23.7,98.77,10,0.3,0.7,0.9,0.5,0.5,0.9,49.3,50.7,0.09,2.7,3,5.8,2.1,0.9,1.4,4.7,9.4,6.9,7.3,28.7,0.1,0.5,2.5,2.3,2289,15.2,0.547,0.45,0.225,2.1,8.5,5.2,24.7,1.2,0.3,11.4,24.5,3.1,1.9,5,0.105,1.8,-2,-0.3,1,17043478,0,1.7,3.7,46.3,1,2.1,45.6,0.6,1.2,47.5,2.1,5.7,37.3,0,0.1,0
Richaun Holmes,PHX,2019,C,25,70,16,54,16.9,103.5,108.9,-5.4,8.2,1.15,10.9,9.5,17.3,13.4,9.5,60.8,64.7,17.4,102.33,12.5,3,6.8,1.2,0.3,0.3,0.5,47.4,52.6,0,6.3,1.4,7.8,1.4,1.7,0.6,6.3,6.4,5.8,4.9,16.9,1.1,0.4,2.8,2.2,1184,20.7,0.647,0,0.479,10.6,20.5,15.5,7.9,1.7,5.6,10.5,17.9,3.1,1.1,4.3,0.173,-0.1,1.5,1.4,1,1600520,0,3,4.5,66.1,0.2,0.7,30,0,0,0,0,0,0,0,0,0
Ricky Rubio,UTA,2019,PG,28,68,40,28,27.9,110.4,104.1,6.3,31.3,2.31,29.4,1.7,10.7,6.2,12.7,45.8,52,22.1,101.92,10.3,0.3,0.7,3,0.5,0.9,1.5,37,62,0.06,3.3,2.5,5.8,1.9,0.7,1.3,4.3,9.6,6.4,6.9,26.3,0.1,0.4,2.6,2.8,1899,14,0.52,0.348,0.312,1.9,11.8,6.9,32.1,2.3,0.4,17.8,22.7,0.9,2.8,3.7,0.095,-0.6,0.6,0,0.9,14800000,0,1.8,3.4,54.1,0.7,2,32.4,0.7,1.6,43.1,1.2,3.7,31.3,0,0,0
Robert Covington,MIN,2019,SF,28,35,20,15,34.4,108.5,106.2,2.3,5.5,0.98,9.4,2.2,12.7,7.5,9.6,54.8,58,15.4,101.08,8.3,0.2,0.5,3.7,0.5,0.7,1.1,40,60,0.06,4.3,3.7,8,2.8,1.9,3,3.3,10.8,9.1,9.1,32,1.3,0.3,3.6,2.3,440,11,0.578,0.658,0.197,1.7,14,8.1,4.3,2.6,4.1,14.8,14.2,0,0.7,0.7,0.077,-1.2,2.5,1.2,0.4,10464092,0,1.5,2.5,60.7,0.2,0.6,31.8,0.3,0.8,40.7,2.4,6.4,37.5,0,0,0
Robert Williams III,BOS,2019,C,21,32,18,14,8.8,98.2,104.1,-5.9,4,0.7,9.3,8.6,16.4,12.6,13.3,70.6,70.3,10.1,102.84,11.1,0.8,1.7,0.5,0.2,0.2,0.4,41.7,58.3,0,3.6,1,4.7,0.7,0.4,0.3,2.2,3,2.8,2.4,8.4,1.3,0.1,1.1,0.4,283,18.8,0.703,0,0.294,10.2,20.4,15.3,3.3,1.5,12.5,14.8,10.3,0.5,0.6,1.2,0.201,-2.4,6.7,4.4,0.5,1656600,0,1.2,1.6,74.5,0,0.1,33.3,0,0,0,0,0,0,0,0,0
Robin Lopez,CHI,2019,C,31,74,20,54,21.7,105.5,109.9,-4.4,8.4,0.93,11.5,8.5,8.5,8.5,12.4,57.5,59.8,18.3,100.17,8.8,3.5,7.9,0.3,0.3,0.1,0.4,74.1,25.9,0,7.9,1.8,9.7,0.7,1.7,0.1,7.6,7.4,6,5.7,22,1.1,0.3,1.7,2,1606,15.9,0.598,0.058,0.23,9.4,10,9.7,8.8,0.3,4.2,14,18.6,2,0.7,2.7,0.081,-1,-0.1,-1.1,0.4,14357750,0,3.5,5.6,62.7,0.4,0.8,48.3,0.1,0.4,25,0.1,0.4,22.6,0,0,0
Rodions Kurucs,BKN,2019,SF,21,63,36,27,20.5,107,107.4,-0.4,5.7,0.68,8.4,4,13.1,8.6,12.4,51.4,54.5,17.5,106.04,6.9,0.3,0.6,1.7,0.3,0.4,0.7,41.5,58.5,0,3.5,2,5.5,1.3,0.9,1,4.4,7.7,5.5,5.6,22.2,0.4,0.7,2.3,1.1,1294,11,0.545,0.41,0.205,4.6,15.4,10,6,1.5,1.5,13.6,18.4,0.1,1.5,1.6,0.059,-2.6,0.2,-2.4,-0.1,1690000,0,2.2,3.9,56.1,0.1,0.2,33.3,0.1,0.2,40,0.9,2.8,31.8,0,0.1,0
Rodney Hood,POR,2019,SG,26,72,29,43,26.3,106.3,113.7,-7.4,10.1,2.29,13.8,1.2,7.1,4.1,6,49.8,54.5,17.8,97.86,7.5,0.2,0.5,1.5,0.2,0.3,0.5,39.5,60.5,0.06,2.7,2.1,4.8,1.5,0.6,1,3.4,8.5,7,7.3,27.4,0.2,0.3,2,1.6,1234,13,0.542,0.335,0.251,1.6,8.8,5,11.5,1.5,0.4,6.7,19.1,1.5,0,1.5,0.059,-0.1,-2.6,-2.7,-0.2,3472887,0,1.2,2.2,52.5,1,2.1,47,0.8,1.7,43.2,1.2,3.3,35.5,0,0,0
Rodney McGruder,LAC,2019,SG,27,66,31,35,23.5,104.9,106.2,-1.4,10.3,1.75,16.8,3.5,10.6,7,9.6,48.9,51,14.7,100.63,6.8,0.1,0.3,0.7,0.4,0.4,0.8,45.3,54.7,0.03,2.8,2.5,5.4,0.9,1.2,0.8,3,8.8,6.6,6.2,21,0.2,0.4,1.7,1,1550,9.4,0.51,0.488,0.156,4.1,12.2,8.2,10.3,1.1,0.7,11.5,15.4,0.4,1.6,1.9,0.059,-1.9,-0.1,-2,0,1544951,0,1.3,2.5,52.8,0.3,1,29.4,0,0.1,28.6,1.2,3.4,35.3,0,0,0
Ron Baker,WAS,2019,SG,26,15,4,11,10.1,89.7,94.9,-5.2,13.9,3,34.9,0.6,6.9,3.5,11.6,22.5,30.9,7.5,105.01,1.3,0.1,0.1,0.9,0.1,0.4,0.5,14.3,85.7,0,0.9,0.5,1.5,0.2,0,0.1,0.3,4.5,2.7,2.4,11.2,0.1,0.1,1.2,0.5,107,4.4,0.376,0.563,0.375,1,6,3.4,16.1,2.3,0,13.9,8.6,0,0,0,0.002,-4.6,-1.4,-6,-0.1,4697823,0,0.1,0.3,40,0,0,0,0.1,0.1,50,0.1,0.9,7.7,0,0,0
Rondae Hollis-Jefferson,BKN,2019,SF,24,59,27,32,20.9,106.3,105.6,0.7,11.9,1.41,13.1,6,17,11.5,9.3,42,46.4,21,103.82,8.8,1.1,2.6,1.3,0.4,0.4,0.8,49,51,0.03,4.5,2.4,6.9,1.4,1.2,1.1,6.1,7.6,6.3,4.8,22.4,0.5,0.8,1.8,2.7,1234,12.5,0.464,0.101,0.376,7.1,19.2,13.2,11.7,1.7,1.7,10.7,21.6,-0.5,1.7,1.2,0.047,-4.3,1.2,-3,-0.3,2470356,0,2.7,5.9,46.6,0.5,1.5,32.2,0,0.1,33.3,0.2,0.8,18.4,0,0,0
Royce O'Neale,UTA,2019,SF,26,82,50,32,20.4,106.7,101.9,4.8,10.2,1.77,22.3,1.3,14.6,8.2,12.6,57.4,58.9,10.8,102.28,7.3,0.2,0.5,1,0.2,0.5,0.7,32.1,67.9,0.01,2.5,1.9,4.3,1.1,0.2,1.2,2.3,7.3,4.5,4.6,19.8,0.3,0.2,2.1,0.6,1671,9,0.589,0.513,0.122,1.5,16.7,9.2,10,1.5,1.1,16.2,11,0.7,2.5,3.3,0.094,-2,2.1,0.1,0.9,1378242,0,1.1,1.7,62.2,0,0.2,20,0,0,50,0.8,2.1,39.8,0,0.1,0
Rudy Gay,SAS,2019,PF,32,69,42,27,26.7,110.9,106.8,4.1,14.5,1.6,16.5,3.4,20.9,12.5,10.3,55.4,58.3,21.6,99.55,12.8,0.8,1.8,1.8,0.3,0.5,0.8,41.4,58.6,0.04,3.4,2.8,6.2,2.1,1.4,1,5.6,8,7.1,7.6,25.6,0.5,0.5,2.3,2,1842,17.5,0.583,0.247,0.197,3.8,23.9,13.9,14.7,1.4,1.6,12.3,22.1,2.2,2.2,4.4,0.115,0.2,0.8,1,1.4,10087200,0,2.1,3.8,56.3,1.4,2.7,52.7,0.8,1.6,49.5,1.1,2.6,40.9,0,0,0
Rudy Gobert,UTA,2019,C,27,81,50,31,31.8,110.5,103.6,6.9,9.5,1.24,13,11.7,27,19.4,10.5,66.9,68.2,17.5,101.23,17,5.9,13.7,1.6,0.4,0.3,0.7,57.6,42.4,0.05,13.7,2.1,15.8,2.3,4.2,0.5,11.7,11.1,7.3,7.9,30.3,2.3,0.7,2.9,5.8,2577,24.6,0.682,0,0.733,13.2,30.2,21.9,9.6,1.2,5.8,12.1,17.8,8.7,5.7,14.4,0.268,2,5.1,7,5.9,23491573,0,5.8,8.6,68.3,0,0.2,14.3,0,0.1,20,0,0,0,0,0,0
Russell Westbrook,OKC,2019,PG,30,73,44,29,36,112.4,107.4,5,44,2.41,28.2,3.6,25.5,14.1,11.7,46.8,50.1,30.1,104.93,16.4,0.1,0.2,3.1,1,0.8,1.8,53.7,46.3,0.07,2.4,2.3,4.7,4.5,2.7,5.2,10.9,11.8,8.9,9.1,35.9,0.5,0.9,3.4,4.7,2630,21.1,0.501,0.279,0.306,4.1,28.3,15.8,46.5,2.5,1.1,16.3,30.9,1.8,5,6.8,0.124,2.5,3.9,6.5,5.6,35665000,1,5,8.5,58.5,1.1,3.5,32.3,0.9,2.6,35.3,1.6,5.6,29,0,0,0
Ryan Anderson,MIA,2019,PF,31,25,7,18,12.9,95.8,108.6,-12.8,8.8,1.36,17.4,5.5,11.2,8.4,12.8,37,41.4,12,98.38,3.6,0.2,0.4,0,0.2,0,0.2,80,20,0.08,1.5,1.2,2.8,0.4,0.3,0.3,0.6,5.5,3.1,5,13.8,0,0.3,1,0.8,278,4.6,0.423,0.567,0.233,5.5,12.5,9,8.1,0.5,0.3,15.4,12.1,-0.2,0,-0.2,-0.039,-4.4,-2.1,-6.5,-0.3,20421546,0,0.3,0.6,50,0,0.3,14.3,0.2,0.4,50,0.4,1.6,23.1,0,0.1,0
Ryan Arcidiacono,CHI,2019,PG,25,81,22,59,24.2,104.4,110.2,-5.8,19.1,4.27,33.8,1.3,9.6,5.4,7.9,54.4,58.8,11.7,99.79,7.8,0.2,0.4,1.2,0.2,0.6,0.8,29.7,70.3,0.2,2.1,2.3,4.4,0.9,0.4,0.5,2.2,7.8,6.9,6.5,24.1,0,0.2,2.1,1.5,1961,11.6,0.588,0.519,0.244,1.5,10.8,6.1,18.9,1.6,0.2,12,11.7,2.8,0.9,3.7,0.09,-0.1,-1,-1,0.5,1349383,0,0.8,1.4,56,0.4,0.8,49.2,0.1,0.3,45.5,1,2.7,37.3,0,0,0
Ryan Broekhoff,DAL,2019,SG,28,42,15,27,10.8,111.2,102.8,8.3,6.9,1.38,12.9,1.7,11.3,6.5,9.4,60.3,62.1,14,101.01,7.5,0.1,0.4,0.2,0.1,0.2,0.3,35.7,64.3,0.02,1,1.3,2.3,0.5,0.5,0.4,0.8,2.4,2.7,3,10.3,0.1,0.1,0.8,0.4,453,10.7,0.621,0.738,0.151,1.9,12.9,7.4,7.2,0.6,0.8,10.6,14.3,0.5,0.3,0.8,0.086,-0.7,-1.7,-2.3,0,838464,0,0.3,0.5,63.6,0.1,0.2,25,0.1,0.1,100,1,2.4,41.3,0,0,0
Salah Mejri,DAL,2019,C,33,36,13,23,11.1,104.3,108.7,-4.4,13.7,1.67,19.3,8.1,21.6,14.9,11.6,54,55.9,15.3,101.38,10.8,1.4,3.1,0.6,0.2,0.2,0.4,53.3,46.7,0.33,5.3,0.9,6.3,0.4,0.8,0.3,2.4,2.8,3.3,3.6,11.2,0.7,0.2,1.5,1,399,16.1,0.559,0.304,0.286,9.7,25.3,17.6,13.2,1.2,5.5,14.3,15.8,0.5,0.6,1.1,0.136,-1.6,3.5,1.9,0.4,2098196,0,1.3,2,62.9,0,0.1,0,0,0.2,0,0.3,0.9,32.4,0,0,0
Sam Dekker,WAS,2019,PF,25,47,14,33,16.8,106.9,112.2,-5.3,8.1,1.92,13.2,6.4,12.3,9.2,6.9,50.6,51.9,15.7,102.5,8.3,0.3,0.7,1,0.3,0.7,1,30.4,69.6,0,2.6,2.1,4.7,1.6,1,1.2,4,6.2,4.7,5.4,18.2,0.1,0.4,1,0.7,788,13.3,0.519,0.242,0.18,7.2,13.5,10.2,8.3,2.3,0.7,8,16.2,0.6,0.5,1,0.064,-1.5,-0.8,-2.3,-0.1,2760094,0,2,3.5,57.4,0.1,0.3,20,0.1,0.4,29.4,0.4,1.3,30.6,0,0,0
Scott Machado,LAL,2019,PG,29,4,3,1,4.8,110.3,110.3,0,21.4,0,33.3,0,0,0,0,75,77.6,13,97.67,13.5,0,0,0.3,0,0,0,0,0,0,0.8,0.3,1,0.5,0,1,1.5,2,1.3,1.3,3.5,0,0,0.5,0.3,19,22.2,0.776,0.167,0.167,0,0,0,23.5,2.4,0,0,14,0.1,0,0.1,0.281,2.4,-6.8,-4.4,0,76236,0,0.8,1,75,0,0,0,0,0.3,0,0.3,0.3,100,0,0,0
Semi Ojeleye,BOS,2019,PF,24,56,39,17,10.6,106.3,100.2,6,5.4,1.21,10.6,3.8,9.3,6.7,8.7,51.3,53.1,13.7,101.9,5.7,0.1,0.1,0.2,0.1,0.2,0.3,47.1,52.9,0.05,1.2,1.5,2.6,0.6,0.6,0.8,1.3,3.1,3,2.8,10.1,0.1,0.2,0.8,0.6,594,8.5,0.531,0.563,0.247,4.3,11.2,7.7,5.1,0.8,0.6,9.8,14.1,0.2,0.5,0.7,0.057,-2.5,-1.7,-4.3,-0.3,1378242,0,0.6,0.9,70,0,0.2,16.7,0,0.1,28.6,0.5,1.6,31.8,0,0,0
Serge Ibaka,TOR,2019,C,29,74,53,21,27.2,113.6,107.4,6.2,7.6,0.88,8.5,7.8,20.4,14.4,9.7,55.7,58.2,22.7,100.38,12.3,2.8,6.4,0.7,0.4,0.4,0.8,51.6,48.4,0,9.4,2.3,11.7,1.8,2.6,1.1,8.3,8.8,7.3,7,26.5,1.4,0.4,2.9,2.1,2010,18.7,0.582,0.193,0.202,8.6,23.2,16.1,7.7,0.7,4.3,10.7,22.9,2.8,3.3,6.1,0.146,-0.7,1.2,0.5,1.3,21666667,0,3.4,5.2,65.8,1.2,2.4,49.4,1,2,50.7,0.7,2.3,29,0,0,0
Seth Curry,POR,2019,SG,28,74,49,25,18.9,109.4,105.1,4.3,6.8,1.08,10.7,1.9,6.2,4.1,9.9,57.7,59.5,16.4,100.14,7.1,0.1,0.1,1.1,0.3,0.3,0.7,49,51,0.03,1.3,1.6,2.9,1.3,0.9,0.9,1.4,6.1,5.4,5.7,17.7,0.2,0.2,1.3,1.1,1399,11.4,0.595,0.54,0.112,2.1,6.9,4.6,6.5,1.2,0.7,11.1,16.6,1.5,0.9,2.4,0.082,0.5,-1.8,-1.3,0.2,2795000,0,0.6,1.1,53.2,0.3,0.6,50,0.4,1.2,37.9,1.5,3.4,45,0,0,0
